,min,max,mean,med,std,label,Unnamed: 0,min,max,mean,med,std,label
483,-0.7423466686753502,-0.5262338149739281,-0.6015499469036214,-0.554272991207107,0.0878925169211261,PVC,483.0,-100.0,-100.0,-100.0,-100.0,-100.0,PVC
484,-0.4854771465509024,1.4835484333867417,0.2009686881155703,-0.2215057656323953,0.8000697494908374,PVC,484.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
485,-0.1024530971824752,2.0551087137669493,0.6495070662983597,0.1816736369499796,0.8771372683933684,PVC,485.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
486,0.3266488074569101,2.5237777111643283,1.0925182694265447,0.6186138231618613,0.89301353434945,PVC,486.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
487,0.5917653848007111,2.7007399141492927,1.3268682407139858,0.8707508204669878,0.8572725712525118,PVC,487.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
488,0.8154618131971183,2.7354050178035303,1.4847170733985144,1.070331738205912,0.7803542344265455,PVC,488.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
489,0.9395629517251364,2.6171594822773288,1.524385331360206,1.1621852008471456,0.6818605713684434,PVC,489.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
490,0.9627898413008896,2.3909112751601658,1.4605839287524216,1.1516815634478816,0.5805176394173704,PVC,490.0,0.749,0.966,0.8574999999999999,0.8574999999999999,0.1534421715174808,AF
491,1.0067694767801254,2.0842992132880123,1.3824291747775397,1.1505968564737945,0.4378890346317618,PVC,491.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
492,0.984243550902568,1.5357150327863067,1.1764070517083072,1.0555340688500612,0.2243334959718832,PVC,492.0,0.797,1.003,0.8999999999999999,0.8999999999999999,0.1456639969244286,AF
493,0.8860735686939263,1.0900654186281156,0.957390412745632,0.9139227565867072,0.0828450584551107,PVC,493.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
494,0.6225657256785062,0.6675048264890732,0.651819034544918,0.6606203813716147,0.0182020114058018,PVC,494.0,0.36,0.792,0.6224,0.696,0.1932790728454584,PVC
495,0.0027145674324335,0.1231781859691446,0.0811087055113822,0.106868233522343,0.0489500835165872,PVC,495.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
496,-0.3531690601085761,0.2028421786959581,0.0091057515472927,0.1298010638946725,0.2260571920101508,PVC,496.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
497,-0.6062369811626976,0.0472621550590052,-0.1805630084460138,-0.0402817932923863,0.2655362251553814,PVC,497.0,0.7,1.1,0.9,0.9,0.2828427124746191,AF
498,-0.7235751522798681,-0.0663493794674183,-0.2953611889950782,-0.1533776734380434,0.2671462499243401,PVC,498.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
499,-0.8452093742002141,-0.1398248531661821,-0.3857276498070815,-0.2339643857917153,0.2866503117345839,PVC,499.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
500,-0.8987077615457472,-0.208093528849522,-0.4487871608344895,-0.2996247880451019,0.2807107655816932,PVC,500.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF
501,-0.9961129151840018,-0.2266574076833289,-0.4948712048964237,-0.3288040700208226,0.3127478091007367,PVC,501.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
502,-1.02428690429361,-0.2812196773065521,-0.5402678039376861,-0.3794534702501825,0.3020536289875748,PVC,502.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
503,-1.118261405336208,-0.2659534961051953,-0.5630477978418449,-0.3790907576510411,0.3464235999500502,PVC,503.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
504,-1.1464353944458172,-0.3205157657284193,-0.6084443968831083,-0.4297401578804017,0.3357294108745022,PVC,504.0,0.228,0.26,0.2466666666666666,0.252,0.016653327995729,PVC
505,-1.2863899386951814,-0.2880459656776578,-0.6360397743769874,-0.4204825585345993,0.4057920490883855,PVC,505.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF
506,-0.9142858924939008,-0.1415374046849463,-0.4108932792087661,-0.2440699269258156,0.3140971868215279,PVC,506.0,0.7,0.7,0.7,0.7,0.0,AF
507,-1.1083088754315265,-0.1376950348909572,-0.4760022483278197,-0.2658187767357144,0.3945671470621899,PVC,507.0,0.7,1.5,1.0555555555555556,1.0,0.2185812841434,PVC
508,-1.2067464182774792,-0.2330262288251909,-0.5724338430382679,-0.3621709274945866,0.3957890492857756,PVC,508.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
509,-1.3355904792709798,-0.2724900155438201,-0.6430453400672373,-0.4130513570297798,0.4321437641777974,PVC,509.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF
510,-1.4232428108038149,-0.3234581690193752,-0.7068292530649799,-0.4697038494499756,0.4469817205735771,PVC,510.0,0.9,1.6,1.0555555555555556,1.0,0.2242270674512285,PVC
511,-1.4570485800511483,-0.4061416436997914,-0.7724486347807528,-0.5454090826283597,0.4271588329881285,PVC,511.0,0.7,1.4,1.0625,1.05,0.2199837656347784,PVC
512,-1.3322334393987691,-0.4723446649171165,-0.7720568008556775,-0.5858489206254176,0.3495700641106762,PVC,512.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
513,-1.0031005162227375,-0.6469895380832835,-0.7712006034726835,-0.6949612291772145,0.1446789102253522,PVC,513.0,-100.0,-100.0,-100.0,-100.0,-100.0,PVC
514,-0.6740488753769972,-0.3806651546135656,-0.5717229510372203,-0.6333652606743543,0.1190859320102108,PVC,514.0,0.6,1.0,0.8,0.8,0.282842712474619,AF
515,-0.2258925421619865,-0.0622575443229733,-0.1688643902375215,-0.2042578997267883,0.0667176454350497,PVC,515.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
516,-0.2325875632783357,0.6417825822973929,0.0722596718478495,-0.1149095404427914,0.3552276064192746,PVC,516.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
517,0.325531532368997,1.0764900642067865,0.587278768956538,0.424770064179129,0.3052780160279008,PVC,517.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
518,0.4326007442361745,0.932513118649303,0.6069423666840672,0.4989461382442596,0.2031896400872584,PVC,518.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
519,0.5296161162061663,0.55012204873785,0.5367215225270503,0.5327769112499099,0.0084811939013681,PVC,519.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
520,0.223357717757434,0.4626927404540508,0.379414310951524,0.4315452529393885,0.0973321140695611,PVC,520.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
521,-0.0616111197819568,0.1224201600370129,0.0581582910101405,0.0972343838041789,0.0747389844655921,PVC,521.0,0.782,1.068,0.925,0.925,0.2022325394193526,AF
522,-0.402012955657833,0.1595280857680565,-0.0361179545255242,0.0855613585009548,0.2282875092108808,PVC,522.0,0.779,0.835,0.8069999999999999,0.8069999999999999,0.0395979797464466,N
523,-0.6882971796251038,0.0021302029407657,-0.2385684114830092,-0.0903136089193417,0.2805441899841622,PVC,523.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
524,-0.7745865120144704,-0.1165860524889463,-0.3458670908214662,-0.2038409840024645,0.2674501273885123,PVC,524.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
525,-0.8827935762314735,-0.1549242076216608,-0.4086548020177589,-0.2518464288377315,0.295812956100779,PVC,525.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
526,-0.8520601995983235,-0.2741141777720504,-0.4755733068875791,-0.3507803088351891,0.2349091781621892,PVC,526.0,0.8,0.8,0.8,0.8,0.0,AF
527,-0.9027071345394824,-0.2904076778494098,-0.5038416503039734,-0.3716308866330849,0.2488723111298717,PVC,527.0,0.7,0.7,0.7,0.7,0.0,AF
528,-0.7366105648683549,1.9218977874590184,0.1901948440473095,-0.3803317468347751,1.080245201507702,PVC,528.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF
529,-0.2779932653368914,2.855906737552212,0.8141687078736793,0.1347890873021174,1.2740509415418042,PVC,529.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
530,0.8133514288838061,3.091816549098037,1.6075429987758802,1.1151838241571728,0.9261582815014356,PVC,530.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
531,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,531.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
532,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,532.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
533,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,533.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
534,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,534.0,0.7,1.2,0.95,0.95,0.3535533905932738,AF
535,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,535.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
536,1.3280248839374418,2.4908483535843784,1.7333233017389786,1.4809923296751968,0.4727465012582041,PVC,536.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
537,1.1885958672331336,2.066491251137992,1.4946867570807985,1.3065029270783972,0.3566974477423338,PVC,537.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
538,1.0098224118384187,1.5017435064982123,1.1812591832540968,1.0737928103280543,0.2000555364213777,PVC,538.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
539,-1.2840487623317385,-0.4130881490201169,-0.7166856477921201,-0.5286234724054766,0.3540064887688936,PVC,539.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
540,-1.2840487623317385,-0.4130881490201169,-0.7166856477921201,-0.5286234724054766,0.3540064887688936,PVC,540.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
541,-1.3374164419435273,-0.4083793617781686,-0.7322340082501229,-0.5318998672805246,0.3775801829961058,PVC,541.0,0.8,0.8,0.8,0.8,0.0,AF
542,-1.2945851034989797,-0.4514789735321921,-0.7454007657000112,-0.5632655137439283,0.342689813048425,PVC,542.0,0.7,0.7,0.7,0.7,0.0,AF
543,-1.3374164419435273,-0.4083793617781686,-0.7322340082501229,-0.5318998672805246,0.3775801829961058,PVC,543.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
544,-1.331716465805772,-0.4284232079164569,-0.7432911474781398,-0.5482475456270269,0.3671482609737712,PVC,544.0,0.8,0.8,0.8,0.8,0.0,AF
545,-1.331716465805772,-0.4284232079164569,-0.7432911474781398,-0.5482475456270269,0.3671482609737712,PVC,545.0,0.7,0.7,0.7,0.7,0.0,AF
546,-1.2945851034989797,-0.4514789735321921,-0.7454007657000112,-0.5632655137439283,0.342689813048425,PVC,546.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
547,-1.0732910580589723,-0.5527117534744479,-0.7341445763301916,-0.6209573561255964,0.2116725496508358,PVC,547.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
548,-0.7248115342674663,-0.6118138249599181,-0.6513445570423655,-0.627393688129954,0.0458774112889199,PVC,548.0,0.6,1.6,1.0333333333333332,1.0,0.324037034920393,PVC
549,-0.2520027247034752,-0.0213133230478383,-0.1713211378854471,-0.2192691851240907,0.0935777257655031,PVC,549.0,0.268,0.56,0.414,0.414,0.2064751801064719,PVC
550,-0.4629178941821041,-0.0440490028629179,-0.1900667431585651,-0.0999123952250471,0.1702243772988803,PVC,550.0,0.18,0.528,0.354,0.354,0.2460731598529185,PVC
551,-0.668917820028633,0.0063598559192723,-0.2290862653988837,-0.0821218787943385,0.2745686618551163,PVC,551.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
552,-0.6890188982976139,-0.1679260169182929,-0.3495708233183421,-0.2371764261251522,0.2117902891515281,PVC,552.0,0.152,0.288,0.216,0.212,0.0629920629920944,PVC
553,-0.7767387762218798,-0.153705125402323,-0.3708939092790348,-0.235943174007774,0.2532718031817184,PVC,553.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
554,-0.8374888090851595,-0.2338753983491632,-0.4443027057990425,-0.3144032949113486,0.2452902441420061,PVC,554.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
555,-0.931488995503911,-0.2013890958662833,-0.4558577738094723,-0.2980381944213984,0.2967706419824941,PVC,555.0,0.837,0.961,0.899,0.899,0.0876812408671318,AF
556,-1.0014462927148726,-0.2200323373950327,-0.4924236007601503,-0.3239531833371332,0.3175866384900429,PVC,556.0,0.8,1.0,0.9,0.9,0.1414213562373094,AF
557,-1.0236891204362308,-0.2844774462652425,-0.5421793688034421,-0.3822237981276171,0.3004843654247558,PVC,557.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
558,-1.1026362302231345,-0.3035877526800606,-0.5821242235879864,-0.4097570101505749,0.3247609286039844,PVC,558.0,0.6,1.5,0.94,0.9,0.3204163957519444,PVC
559,-1.0438975177499104,-0.3806807333634381,-0.6118341800776057,-0.4689703778570717,0.2695401755197651,PVC,559.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
560,-0.7423466686753502,-0.5262338149739281,-0.6015499469036214,-0.554272991207107,0.0878925169211261,PVC,560.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
561,-0.4854771465509024,1.4835484333867417,0.2009686881155703,-0.2215057656323953,0.8000697494908374,PVC,561.0,0.6,1.1,0.89,0.9,0.1523883926754995,PVC
562,-0.1024530971824752,2.0551087137669493,0.6495070662983597,0.1816736369499796,0.8771372683933684,PVC,562.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
563,0.3266488074569101,2.5237777111643283,1.0925182694265447,0.6186138231618613,0.89301353434945,PVC,563.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
564,0.5917653848007111,2.7007399141492927,1.3268682407139858,0.8707508204669878,0.8572725712525118,PVC,564.0,0.9,1.0,0.95,0.95,0.0707106781186547,AF
565,0.8154618131971183,2.7354050178035303,1.4847170733985144,1.070331738205912,0.7803542344265455,PVC,565.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
566,0.9395629517251364,2.6171594822773288,1.524385331360206,1.1621852008471456,0.6818605713684434,PVC,566.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
567,0.9627898413008896,2.3909112751601658,1.4605839287524216,1.1516815634478816,0.5805176394173704,PVC,567.0,0.072,0.432,0.2853333333333333,0.352,0.1890326250501043,PVC
568,1.0067694767801254,2.0842992132880123,1.3824291747775397,1.1505968564737945,0.4378890346317618,PVC,568.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
569,0.984243550902568,1.5357150327863067,1.1764070517083072,1.0555340688500612,0.2243334959718832,PVC,569.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
570,0.8860735686939263,1.0900654186281156,0.957390412745632,0.9139227565867072,0.0828450584551107,PVC,570.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
571,0.6225657256785062,0.6675048264890732,0.651819034544918,0.6606203813716147,0.0182020114058018,PVC,571.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
572,0.0027145674324335,0.1231781859691446,0.0811087055113822,0.106868233522343,0.0489500835165872,PVC,572.0,-100.0,-100.0,-100.0,-100.0,-100.0,PVC
573,-0.3531690601085761,0.2028421786959581,0.0091057515472927,0.1298010638946725,0.2260571920101508,PVC,573.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
574,-0.6062369811626976,0.0472621550590052,-0.1805630084460138,-0.0402817932923863,0.2655362251553814,PVC,574.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
575,-0.7235751522798681,-0.0663493794674183,-0.2953611889950782,-0.1533776734380434,0.2671462499243401,PVC,575.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
576,-0.8452093742002141,-0.1398248531661821,-0.3857276498070815,-0.2339643857917153,0.2866503117345839,PVC,576.0,0.776,0.784,0.782,0.784,0.004,PVC
577,-0.8987077615457472,-0.208093528849522,-0.4487871608344895,-0.2996247880451019,0.2807107655816932,PVC,577.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF
578,-0.9961129151840018,-0.2266574076833289,-0.4948712048964237,-0.3288040700208226,0.3127478091007367,PVC,578.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
579,-1.02428690429361,-0.2812196773065521,-0.5402678039376861,-0.3794534702501825,0.3020536289875748,PVC,579.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
580,-1.118261405336208,-0.2659534961051953,-0.5630477978418449,-0.3790907576510411,0.3464235999500502,PVC,580.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
581,-1.1464353944458172,-0.3205157657284193,-0.6084443968831083,-0.4297401578804017,0.3357294108745022,PVC,581.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
582,-1.2863899386951814,-0.2880459656776578,-0.6360397743769874,-0.4204825585345993,0.4057920490883855,PVC,582.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
583,-0.9142858924939008,-0.1415374046849463,-0.4108932792087661,-0.2440699269258156,0.3140971868215279,PVC,583.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
584,-1.1083088754315265,-0.1376950348909572,-0.4760022483278197,-0.2658187767357144,0.3945671470621899,PVC,584.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
585,-1.2067464182774792,-0.2330262288251909,-0.5724338430382679,-0.3621709274945866,0.3957890492857756,PVC,585.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
586,-1.3355904792709798,-0.2724900155438201,-0.6430453400672373,-0.4130513570297798,0.4321437641777974,PVC,586.0,0.946,0.954,0.95,0.95,0.0056568542494923,AF
587,-1.4232428108038149,-0.3234581690193752,-0.7068292530649799,-0.4697038494499756,0.4469817205735771,PVC,587.0,0.817,1.017,0.917,0.917,0.1414213562373094,AF
588,-1.4570485800511483,-0.4061416436997914,-0.7724486347807528,-0.5454090826283597,0.4271588329881285,PVC,588.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
589,-1.3322334393987691,-0.4723446649171165,-0.7720568008556775,-0.5858489206254176,0.3495700641106762,PVC,589.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
590,-1.0031005162227375,-0.6469895380832835,-0.7712006034726835,-0.6949612291772145,0.1446789102253522,PVC,590.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
591,-0.6740488753769972,-0.3806651546135656,-0.5717229510372203,-0.6333652606743543,0.1190859320102108,PVC,591.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
592,-0.2258925421619865,-0.0622575443229733,-0.1688643902375215,-0.2042578997267883,0.0667176454350497,PVC,592.0,0.7,0.7,0.7,0.7,0.0,AF
593,-0.2325875632783357,0.6417825822973929,0.0722596718478495,-0.1149095404427914,0.3552276064192746,PVC,593.0,0.6,1.5,0.9555555555555556,0.9,0.2403700850309326,PVC
594,0.325531532368997,1.0764900642067865,0.587278768956538,0.424770064179129,0.3052780160279008,PVC,594.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
595,0.4326007442361745,0.932513118649303,0.6069423666840672,0.4989461382442596,0.2031896400872584,PVC,595.0,0.7,0.7,0.7,0.7,0.0,AF
596,0.5296161162061663,0.55012204873785,0.5367215225270503,0.5327769112499099,0.0084811939013681,PVC,596.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
597,0.223357717757434,0.4626927404540508,0.379414310951524,0.4315452529393885,0.0973321140695611,PVC,597.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
598,-0.0616111197819568,0.1224201600370129,0.0581582910101405,0.0972343838041789,0.0747389844655921,PVC,598.0,0.7,0.7,0.7,0.7,0.0,AF
599,-0.402012955657833,0.1595280857680565,-0.0361179545255242,0.0855613585009548,0.2282875092108808,PVC,599.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
600,-0.6882971796251038,0.0021302029407657,-0.2385684114830092,-0.0903136089193417,0.2805441899841622,PVC,600.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
601,-0.7745865120144704,-0.1165860524889463,-0.3458670908214662,-0.2038409840024645,0.2674501273885123,PVC,601.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
602,-0.8827935762314735,-0.1549242076216608,-0.4086548020177589,-0.2518464288377315,0.295812956100779,PVC,602.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
603,-0.8520601995983235,-0.2741141777720504,-0.4755733068875791,-0.3507803088351891,0.2349091781621892,PVC,603.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
604,-0.9027071345394824,-0.2904076778494098,-0.5038416503039734,-0.3716308866330849,0.2488723111298717,PVC,604.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
605,-0.7366105648683549,1.9218977874590184,0.1901948440473095,-0.3803317468347751,1.080245201507702,PVC,605.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
606,-0.2779932653368914,2.855906737552212,0.8141687078736793,0.1347890873021174,1.2740509415418042,PVC,606.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
607,0.8133514288838061,3.091816549098037,1.6075429987758802,1.1151838241571728,0.9261582815014356,PVC,607.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
608,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,608.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
609,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,609.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
610,0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC,610.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
